0 1 2
95 126 9
95 127 73
95 129 69
95 139 43
95 145 99
95 146 10
95 147 80
95 149 22
95 154 67
95 166 37
95 179 60
95 180 44
95 190 34
95 194 50
95 197 86
96 98 91
96 99 9
96 102 72
96 105 25
96 109 74
96 111 92
96 112 87
96 113 14
96 114 78
96 116 11
96 117 1
96 119 50
96 124 55
96 127 47
96 128 48
96 138 42
96 142 60
96 149 24
96 152 49
96 154 15
96 161 13
96 167 14
96 173 29
96 180 39
96 184 53
96 186 46
96 188 12
96 196 25
97 103 6
97 104 86
97 110 93
97 111 34
97 113 70
97 118 77
97 119 56
97 120 47
97 129 47
97 133 34
97 135 37
97 137 72
97 139 62
97 140 66
97 142 77
97 166 51
97 180 32
97 185 68
97 187 53
97 195 9
98 101 56
98 102 98
98 103 73
98 110 31
98 114 33
98 129 51
98 134 84
98 136 64
98 145 100
98 151 70
98 162 13
98 164 84
98 173 14
98 175 50
98 176 68
98 179 54
98 181 76
98 184 26
98 190 17
98 192 74
99 103 23
99 105 36
99 108 78
99 109 74
99 131 80
99 134 91
99 136 53
99 140 23
99 141 96
99 144 92
99 175 41
100 101 17
100 102 29
100 103 62
100 107 10
100 112 22
100 121 71
100 125 30
100 129 56
100 131 68
100 132 86
100 139 69
100 140 70
100 143 9
100 146 84
100 152 73
100 154 35
100 159 22
100 164 74
100 185 69
100 192 49
100 194 26
101 106 27
101 109 94
101 121 82
101 122 47
101 129 88
101 135 5
101 151 8
101 158 94
101 160 80
101 161 9
101 162 81
101 173 78
101 181 15
101 190 52
101 194 5
102 104 49
102 108 87
102 109 32
102 119 71
102 147 93
102 164 78
102 171 96
102 174 58
102 184 13
103 107 58
103 110 53
103 120 37
103 121 7
103 123 32
103 124 12
103 148 5
103 154 3
103 161 54
103 162 61
103 168 93
103 171 80
103 173 47
103 178 4
103 183 94
103 195 56
103 197 61
104 107 41
104 111 15
104 118 6
104 121 18
104 148 44
104 161 62
104 170 80
104 177 82
104 178 49
104 187 51
104 191 63
105 108 75
105 111 27
105 124 88
105 126 100
105 133 18
105 135 44
105 141 66
105 144 60
105 145 37
105 149 4
105 151 31
105 158 88
105 167 21
105 169 37
105 183 91
105 186 11
105 189 31
106 109 53
106 112 44
106 115 33
106 119 43
106 131 1
106 135 86
106 141 37
106 142 1
106 143 84
106 145 63
106 149 7
106 169 9
106 174 48
106 181 64
106 184 49
106 186 44
106 187 7
106 197 88
106 199 92
107 112 97
107 123 43
107 126 71
107 129 21
107 136 62
107 148 53
107 150 86
107 163 38
107 164 41
107 166 92
107 172 25
107 176 83
107 178 58
107 179 5
107 182 17
107 185 82
107 187 95
107 193 19
108 110 67
108 111 89
108 115 54
108 116 13
108 120 22
108 122 8
108 126 15
108 132 13
108 136 41
108 142 54
108 152 24
108 159 47
108 164 27
108 167 15
108 177 94
108 189 35
108 196 62
109 111 63
109 120 23
109 124 9
109 147 26
109 159 97
109 160 76
109 161 3
109 167 6
109 170 100
109 179 80
109 186 75
109 190 61
109 193 68
109 194 78
109 195 45
110 112 9
110 115 42
110 116 92
110 120 29
110 123 57
110 143 89
110 159 1
110 161 24
110 168 79
110 174 61
110 186 66
110 193 67
110 195 23
110 199 50
111 113 86
111 118 71
111 123 22
111 124 88
111 127 60
111 131 51
111 133 66
111 137 34
111 139 81
111 141 48
111 142 50
111 144 11
111 148 38
111 156 1
111 157 53
111 160 54
111 165 82
111 169 41
111 171 26
111 177 52
111 181 9
111 199 92
112 113 26
112 115 33
112 121 18
112 123 38
112 144 39
112 148 34
112 152 62
112 158 52
112 184 90
112 186 24
112 190 85
112 192 19
112 193 34
112 196 54
113 116 33
113 123 79
113 124 39
113 133 88
113 146 92
113 151 59
113 154 57
113 158 79
113 161 42
113 164 30
113 166 27
113 169 19
113 173 38
113 175 12
113 176 72
113 177 67
113 179 78
113 181 86
113 187 24
113 192 86
113 193 40
113 198 46
114 115 49
114 125 10
114 127 65
114 138 11
114 152 56
114 153 10
114 156 37
114 157 72
114 162 89
114 166 30
114 167 88
114 169 74
114 179 20
114 187 49
114 189 14
114 190 66
115 118 85
115 120 96
115 124 24
115 135 88
115 137 40
115 139 16
115 157 70
115 160 51
115 162 66
115 168 1
115 188 31
115 192 65
115 194 84
115 197 89
116 130 26
116 140 78
116 144 25
116 151 50
116 153 83
116 155 6
116 157 23
116 161 71
116 170 31
116 173 10
116 187 38
117 123 85
117 125 98
117 133 74
117 143 5
117 144 16
117 145 5
117 147 33
117 168 29
117 170 93
117 173 30
117 187 2
117 193 1
118 138 31
118 153 80
118 158 10
118 167 81
118 180 53
118 182 37
118 186 100
119 124 94
119 126 37
119 127 44
119 134 61
119 138 50
119 144 10
119 149 87
119 155 89
119 165 1
119 176 57
119 177 47
119 182 63
119 187 75
119 190 33
119 192 13
119 196 83
120 127 83
120 129 49
120 132 56
120 134 47
120 144 16
120 145 76
120 151 20
120 157 56
120 158 95
120 165 59
120 168 32
120 174 86
120 175 61
120 177 68
120 181 55
120 182 83
120 184 3
120 188 92
120 196 60
121 126 78
121 140 18
121 147 95
121 151 60
121 152 20
121 159 96
121 160 25
121 163 35
121 164 28
121 165 75
121 173 46
121 186 17
121 197 90
121 198 48
122 128 27
122 131 61
122 136 83
122 143 81
122 144 40
122 145 66
122 149 94
122 154 85
122 159 51
122 160 26
122 162 30
122 165 24
122 167 79
122 172 32
122 175 32
122 179 64
122 187 27
123 127 1
123 130 76
123 137 87
123 156 4
123 168 85
123 178 47
123 185 29
123 186 59
124 134 73
124 135 79
124 136 62
124 139 13
124 146 2
124 149 47
124 151 65
124 156 23
124 158 100
124 161 95
124 165 67
124 172 55
124 177 33
124 198 46
124 199 62
125 126 13
125 130 31
125 134 67
125 147 97
125 162 57
125 169 27
125 178 73
125 181 59
125 182 89
125 188 96
125 191 71
125 192 91
125 196 66
126 129 81
126 139 54
126 140 7
126 145 39
126 174 92
126 177 74
126 178 48
126 195 93
127 143 13
127 148 11
127 149 53
127 150 35
127 151 94
127 154 72
127 159 78
127 164 88
127 172 36
127 173 74
127 174 72
127 175 29
127 186 67
128 132 33
128 134 33
128 141 51
128 142 94
128 145 1
128 149 44
128 151 45
128 158 27
128 162 70
128 173 24
128 180 60
128 182 99
128 185 52
129 138 57
129 147 28
129 165 26
129 171 60
129 189 28
129 197 49
130 132 72
130 135 20
130 150 81
130 153 48
130 154 20
130 180 12
130 181 9
130 192 13
131 144 28
131 146 79
131 148 10
131 149 10
131 152 50
131 158 50
131 159 54
131 168 25
131 175 53
131 178 53
131 180 19
131 183 10
131 192 84
131 198 74
132 135 45
132 141 43
132 149 31
132 161 9
132 167 38
132 184 65
132 193 38
132 197 44
132 198 92
133 162 95
133 163 83
133 164 35
133 168 86
133 180 59
133 188 88
133 190 43
133 191 13
133 196 68
134 135 86
134 150 35
134 169 73
134 170 14
134 171 89
134 173 94
134 182 25
134 183 5
134 199 13
135 141 17
135 151 96
135 168 56
135 170 91
135 177 41
135 178 63
135 190 9
135 193 34
136 137 26
136 138 46
136 148 3
136 150 42
136 169 35
136 171 34
136 179 84
136 180 17
136 181 66
136 182 53
136 185 88
136 191 21
137 151 8
137 156 27
137 169 43
137 176 16
137 179 72
137 183 71
138 140 5
138 145 6
138 153 42
138 155 22
138 159 83
138 161 24
138 169 88
138 171 65
138 175 33
138 176 44
138 182 64
139 157 62
139 166 23
139 173 49
139 176 92
139 181 65
139 184 30
139 197 16
140 149 80
140 156 48
140 158 82
140 171 85
140 178 22
140 189 89
140 199 82
141 153 48
141 172 78
141 187 59
141 194 85
141 198 22
142 144 86
142 150 18
142 152 93
142 154 29
142 160 72
142 169 32
142 178 88
142 179 54
142 182 41
142 194 26
143 147 78
143 150 19
143 160 72
143 161 98
143 184 33
143 185 9
144 145 53
144 159 20
144 176 81
144 183 8
145 149 42
145 150 60
145 160 16
145 172 82
145 178 28
145 190 28
146 180 99
146 182 86
146 190 86
146 197 39
147 151 13
147 156 25
147 159 19
147 162 31
147 163 57
147 168 89
147 173 39
147 174 72
147 179 21
147 183 44
147 193 96
147 195 90
147 196 34
147 199 93
148 152 37
148 157 15
148 159 88
148 168 32
148 170 94
148 181 45
148 182 43
148 191 56
148 194 64
148 195 92
149 156 95
149 164 100
149 166 54
149 167 80
149 176 46
149 186 94
149 192 38
149 199 33
150 160 34
150 163 54
150 165 41
150 166 32
150 169 66
150 174 80
150 183 91
150 186 66
151 154 31
151 161 5
151 162 13
151 169 75
151 170 71
151 194 72
152 164 39
152 172 25
152 177 77
152 182 49
152 199 74
153 154 96
153 158 94
153 164 82
153 165 66
153 176 21
153 178 19
153 184 53
154 163 58
154 168 36
154 170 61
154 172 22
154 176 83
154 184 95
154 186 22
155 166 55
155 186 75
156 161 51
156 163 44
156 168 11
156 171 37
157 168 34
157 175 61
157 177 54
157 179 53
157 186 7
157 189 35
157 191 33
157 197 29
158 160 54
158 174 9
158 176 30
158 189 91
159 162 66
159 163 4
159 175 20
159 176 16
159 177 97
159 179 15
159 180 34
159 181 60
159 182 41
159 191 53
159 194 11
159 196 66
159 197 95
160 178 11
160 183 65
160 190 17
160 191 93
161 170 26
162 184 63
163 171 29
163 174 77
163 190 56
163 197 94
164 165 53
164 182 62
164 191 80
164 192 13
165 167 14
165 174 58
165 178 74
165 189 41
166 171 67
166 173 66
166 175 33
166 187 22
166 188 11
166 195 79
167 171 90
167 177 74
167 178 94
167 185 41
167 186 67
167 190 87
168 183 14
168 199 39
169 180 96
169 186 90
169 187 52
170 173 13
170 186 87
170 196 18
170 198 7
171 177 3
171 187 85
172 180 67
172 190 5
172 193 79
172 198 70
172 199 50
173 174 59
173 175 54
173 181 32
173 185 74
173 190 30
173 196 27
174 176 81
174 186 78
174 188 40
174 196 17
174 198 7
175 180 28
175 197 95
176 187 34
176 191 79
177 181 72
177 190 29
178 182 21
178 183 51
179 181 87
179 188 91
180 197 94
181 185 24
181 191 86
182 192 8
182 195 37
184 185 21
184 195 67
185 187 22
185 188 61
185 190 42
185 193 44
186 194 12
187 188 38
187 193 3
188 193 99
188 196 96
189 194 1
189 196 28
193 198 80
194 195 66
195 198 66
195 199 5
